CODUSU,ANO4,TRIMESTRE,NRO_HOGAR,REALIZADA,REGION,MAS_500,AGLOMERADO,PONDERA,IV1,IV1_ESP,IV2,IV3,IV3_ESP,IV4,IV5,IV6,IV7,IV7_ESP,IV8,IV9,IV10,IV11,IV12_1,IV12_2,IV12_3,II1,II2,II3,II3_1,II4_1,II4_2,II4_3,II5,II5_1,II6,II6_1,II7,II7_ESP,II8,II8_ESP,II9,V1,V2,V21,V22,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19_A,V19_B,IX_TOT,IX_MEN10,IX_MAYEQ10,ITF,DECIFR,IDECIFR,RDECIFR,GDECIFR,PDECIFR,ADECIFR,IPCF,DECCFR,IDECCFR,RDECCFR,GDECCFR,PDECCFR,ADECCFR,PONDIH,VII1_1,VII1_2,VII2_1,VII2_2,VII2_3,VII2_4
TQRMNOQQXHLOKQCDEGNFJ00716642,2021,4,1,1,44,N,17,177,1,,4,1,,3,1,1,1,,1,1,1,1,2,2,2,4,3,2,0,2,2,2,0,0,0,0,1,,1,,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,4,0,4,0,12,12.0,12,,12.0,12,0.0,12,12.0,12,,12.0,12,0,1,0,2,3,4,0
TQRMNOPVPHLOKMCDEFLID00715073,2021,4,1,1,43,S,5,378,1,,3,1,,4,2,1,1,,1,1,1,2,2,2,2,3,1,2,0,2,1,2,2,0,2,0,1,,2,,1,2,1,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,1,0,1,0,12,12.0,12,12.0,,12,0.0,12,12.0,12,12.0,,12,0,1,0,97,0,0,0
TQRMNORQYHMMKQCDEHJGH00712167,2021,4,1,1,40,S,23,273,1,,5,1,,3,1,1,1,,1,1,1,1,2,2,2,5,4,2,0,1,1,2,2,0,2,0,3,,1,,1,1,1,2,2,2,2,2,2,1,2,2,2,2,2,1,2,2,1,2,2,2,2,4,0,4,91000,6,7.0,7,6.0,,7,22750.0,4,4.0,6,4.0,,5,293,1,0,4,0,0,0
TQRMNOPSQHMMKRCDEHJGH00712222,2021,4,1,1,40,S,23,438,1,,4,1,,4,1,1,1,,1,1,1,1,2,2,2,4,3,2,0,1,1,2,2,0,2,0,8,,2,,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,1,2,2,2,2,6,1,5,85000,6,6.0,7,6.0,,6,14166.67,2,2.0,3,2.0,,3,399,2,3,98,0,0,0
TQRMNOQRVHKMKRCDEHJGH00662207,2021,4,1,1,40,S,23,208,1,,3,1,,3,1,1,1,,1,1,1,1,2,2,2,3,1,2,0,1,1,1,2,0,2,0,1,,1,,1,2,2,2,2,2,2,2,1,1,2,2,2,2,1,2,2,2,2,2,2,2,2,1,0,1,4000,1,1.0,1,1.0,,1,4000.0,1,1.0,1,1.0,,1,209,1,0,98,0,0,0
TQRMNORQSHJLKQCDEHJGH00683186,2021,4,1,1,40,S,23,335,1,,3,1,,1,1,1,1,,1,1,1,1,2,2,2,3,2,2,0,1,1,1,2,0,2,0,1,,1,,1,1,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,1,1,2,2,2,1,0,1,123000,8,8.0,9,8.0,,9,123000.0,10,10.0,10,10.0,,10,351,96,0,98,0,0,0
TQRMNOQWVHKLKSCDEHJGH00683309,2021,4,1,1,40,S,23,288,1,,3,1,,4,1,1,1,,1,1,1,1,2,2,2,3,1,2,0,1,1,1,2,0,2,0,1,,1,,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,0,2,123000,8,8.0,9,8.0,,9,61500.0,9,9.0,10,9.0,,10,302,1,0,98,0,0,0
TQRMNOQWWHMKLMCDEHJGH00711931,2021,4,1,1,40,S,23,232,2,,3,1,,9,1,1,1,,1,1,1,1,2,2,2,3,1,1,1,1,1,2,2,0,2,0,3,,1,,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,2,103000,7,8.0,8,7.0,,7,51500.0,8,9.0,10,8.0,,9,249,96,0,98,0,0,0
TQRMNOQQTHJMLSCDEHNHB00686563,2021,4,1,1,42,S,27,414,1,,3,1,,1,2,1,1,,1,1,1,2,2,2,2,3,2,1,1,1,2,2,2,0,2,0,3,,2,,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,4,2,2,57000,4,4.0,4,4.0,,4,14250.0,2,2.0,3,2.0,,2,427,2,0,1,0,0,0
TQRMNOPYXHLMLRCDEHNHB00717691,2021,4,1,1,42,S,27,349,1,,3,1,,1,1,1,1,,1,1,1,2,2,2,2,3,3,2,0,1,2,2,2,0,2,0,1,,2,,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,2,2,5,0,5,171500,9,10.0,10,9.0,,10,34300.0,6,7.0,7,6.0,,8,338,3,4,2,0,0,0
TQRMNORXQHLOLSCDEHNHB00717692,2021,4,1,1,42,S,27,359,1,,4,2,,1,2,1,1,,1,1,1,2,2,2,2,4,2,1,1,1,1,2,2,0,2,0,8,,2,,1,1,2,2,2,2,2,1,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,4,1,3,58000,4,4.0,4,4.0,,4,14500.0,2,2.0,3,2.0,,3,358,1,3,2,0,0,0
TQRMNOQPTHKOLTCDEHNHB00662715,2021,4,1,1,42,S,27,157,1,,2,1,,1,2,1,1,,1,1,1,1,2,2,2,2,1,2,0,1,1,1,2,0,2,0,1,,1,,1,2,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,0,1,25900,1,1.0,1,1.0,,1,25900.0,5,5.0,6,5.0,,6,159,1,0,97,0,0,0
TQRMNOPWPHLMLTCDEHNHB00717693,2021,4,1,1,42,S,27,471,1,,4,1,,1,1,1,1,,1,1,1,1,2,2,2,4,3,2,0,1,1,2,2,0,2,0,1,,1,,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,4,0,4,135000,8,9.0,9,8.0,,9,33750.0,6,7.0,7,6.0,,7,467,1,2,4,0,0,0
TQRMNORXYHLMLTCDEHNHB00717694,2021,4,1,1,42,S,27,276,1,,4,1,,1,1,1,1,,1,1,1,1,2,2,2,4,3,1,1,1,1,1,2,0,2,0,1,,1,,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,0,4,113000,8,8.0,8,7.0,,8,28250.0,5,6.0,6,5.0,,7,273,1,2,4,0,0,0
TQRMNORYRHLLKRCDEHJGH00717276,2021,4,1,1,40,S,23,269,1,,6,1,,3,1,1,1,,1,1,1,1,2,2,2,6,1,1,1,1,1,2,2,0,2,0,1,,1,,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,0,1,127000,8,9.0,9,8.0,,9,127000.0,10,10.0,10,10.0,,10,280,1,0,96,0,0,0
TQRMNOVQUHKOLPCDEGIBJ00660954,2021,4,1,1,41,N,12,389,1,,4,1,,4,1,1,1,,1,1,1,2,2,1,2,4,3,2,0,1,2,1,2,0,2,0,2,,2,,1,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,5,2,3,110000,7,8.0,9,,8.0,8,22000.0,4,4.0,6,,4.0,5,399,2,0,98,0,0,0
TQRMNOVQXHKOLPCDEGIBJ00660958,2021,4,3,1,41,N,12,326,1,,6,2,,4,1,1,1,,1,1,1,1,2,2,2,6,1,2,0,1,1,1,2,0,2,0,6,,2,,2,1,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,1,2,66500,5,5.0,6,,5.0,5,22166.67,4,4.0,6,,4.0,5,331,1,0,98,0,0,0
TQRMNOSQUHLLLOCDEFOCD00715539,2021,4,1,1,41,N,8,287,1,,3,1,,4,1,1,1,,1,1,1,1,2,2,2,3,2,1,1,1,1,1,2,0,2,0,1,,2,,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,0,2,80000,6,6.0,7,,6.0,8,40000.0,7,8.0,9,,8.0,10,316,1,0,98,0,0,0
TQRMNORRRHLOLPCDEFOCD00715540,2021,4,1,1,41,N,8,341,1,,2,1,,4,2,1,1,,1,1,1,2,2,1,2,2,2,2,0,1,2,1,2,0,2,0,1,,2,,1,1,2,2,2,2,2,1,2,1,2,2,2,2,2,1,1,1,1,2,2,2,2,4,1,3,45000,3,3.0,4,,3.0,5,11250.0,2,2.0,2,,2.0,3,364,1,0,98,0,0,0
TQRMNOQXSHKKKNCDEFOCD00660410,2021,4,1,1,41,N,8,133,1,,3,1,,4,1,1,1,,1,1,1,2,2,1,2,3,2,2,0,1,2,2,2,0,2,0,1,,2,,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,3,0,3,0,12,12.0,12,,12.0,12,0.0,12,12.0,12,,12.0,12,0,2,0,98,0,0,0
TQRMNOQSUHKOKOCDEFOCD00660269,2021,4,1,1,41,N,8,48,1,,1,2,,4,2,1,1,,1,2,2,2,2,2,2,1,1,2,0,2,2,2,0,0,0,0,1,,2,,1,1,1,2,2,2,2,1,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,4,1,3,80000,6,6.0,7,,6.0,8,20000.0,3,4.0,5,,4.0,6,46,1,2,98,0,0,0
TQRMNOQSXHKOKOCDEFOCD00660359,2021,4,2,1,41,N,8,35,1,,3,2,,4,2,1,1,,1,1,2,2,2,2,2,2,1,2,0,1,2,2,2,0,2,0,1,,2,,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,2,58000,4,4.0,5,,4.0,6,29000.0,5,6.0,7,,6.0,8,35,2,0,98,0,0,0
TQRMNOQXSHKOKMCDEFPCH00671783,2021,4,1,1,44,N,9,250,1,,3,1,,1,1,1,1,,1,1,1,1,2,2,2,3,1,2,0,1,2,2,2,0,2,0,3,,1,,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,0,2,192000,10,10.0,9,,10.0,9,96000.0,10,10.0,10,,10.0,10,268,2,1,98,0,0,0
TQRMNORPTHKMKOCDEGKDB00676445,2021,4,2,1,43,N,14,90,2,,3,1,,4,1,1,1,,1,1,1,1,2,2,2,3,2,2,0,1,2,2,2,0,2,0,3,,2,,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,3,1,2,66000,5,5.0,5,,5.0,6,22000.0,4,4.0,4,,4.0,5,151,2,0,98,0,0,0
TQRMNORPUHKMKOCDEGKDB00661355,2021,4,1,1,43,N,14,91,1,,2,1,,4,1,1,1,,1,1,1,1,2,2,2,2,1,1,1,2,2,1,2,0,2,0,1,,2,,1,1,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,0,2,44000,3,3.0,3,,3.0,3,22000.0,4,4.0,4,,4.0,5,179,1,2,98,0,0,0
TQRMNOPWUHMOKPCDEGIBJ00712030,2021,4,2,1,41,N,12,312,1,,5,1,,4,1,1,1,,1,1,1,1,2,2,2,2,2,2,0,1,1,1,2,0,2,0,1,,2,,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,1,2,0,12,12.0,12,,12.0,12,0.0,12,12.0,12,,12.0,12,0,1,2,98,0,0,0
TQRMNORYVHJOKSCDEGIBJ00674137,2021,4,4,1,41,N,12,309,1,,8,2,,4,2,1,1,,1,1,1,1,1,2,2,1,1,2,0,2,2,2,0,0,0,0,6,,2,,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,2,37000,2,2.0,3,,2.0,2,18500.0,3,3.0,4,,3.0,3,301,2,0,1,0,0,0
TQRMNOSSUHKOKQCDEGJBF00661085,2021,4,1,1,43,S,13,1082,1,,2,2,,2,2,1,1,,1,1,1,2,1,2,2,2,2,2,0,1,2,1,2,0,2,0,1,,2,,1,1,2,2,2,2,2,2,2,1,2,2,2,2,1,1,1,1,1,1,2,2,2,4,1,3,55000,4,4.0,4,4.0,,4,13750.0,2,2.0,2,2.0,,2,1047,2,0,98,0,0,0
TQRMNOQTQHMNLMCDEGJBF00712080,2021,4,1,1,43,S,13,545,2,,4,1,,9,1,1,1,,1,1,1,1,1,2,2,4,3,1,1,1,2,2,2,0,2,0,1,,1,,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,0,4,172600,9,10.0,10,9.0,,10,43150.0,7,8.0,8,7.0,,8,618,1,0,98,0,0,0
TQRMNOQTUHMNLMCDEGJBF00711879,2021,4,1,1,43,S,13,599,2,,3,1,,1,1,1,1,,1,1,1,1,1,2,2,3,2,2,0,1,1,2,2,0,2,0,1,,1,,1,1,1,2,2,2,2,2,1,2,2,2,2,2,2,2,2,1,1,1,2,2,2,3,0,3,32000,2,2.0,2,2.0,,2,10666.67,1,1.0,1,1.0,,2,641,1,0,98,0,0,0
TQRMNOPTXHKNKRCDEGJBF00661100,2021,4,1,1,43,S,13,595,1,,2,1,,2,1,1,1,,1,1,1,3,2,2,2,2,2,2,0,1,1,1,2,0,2,0,3,,1,,1,1,2,2,2,2,2,1,2,2,2,2,2,2,1,1,1,2,2,1,2,2,2,3,1,2,91500,6,7.0,7,6.0,,7,30500.0,6,6.0,6,6.0,,6,620,1,0,98,0,0,0
TQRMNORUWHLMKSCDEGJBF00716198,2021,4,1,1,43,S,13,639,1,,3,1,,2,1,1,1,,1,1,1,1,2,2,2,3,1,2,0,1,1,1,2,0,2,0,1,,1,,1,2,1,2,2,2,2,2,2,2,1,2,2,2,2,1,2,2,1,2,2,2,2,1,0,1,36000,2,2.0,2,2.0,,2,36000.0,7,7.0,7,6.0,,7,677,1,0,98,0,0,0
TQRMNOPPTHMMLNCDEGJBF00712138,2021,4,1,1,43,S,13,703,1,,6,1,,3,1,1,1,,1,1,1,1,2,2,2,6,2,1,2,1,1,1,2,0,2,0,1,,1,,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,4,0,4,0,12,12.0,12,12.0,,12,0.0,12,12.0,12,12.0,,12,0,1,0,98,0,0,0
TQRMNOPTRHKLKTCDEGJBF00712139,2021,4,1,1,43,S,13,789,2,,5,1,,1,1,1,1,,1,1,1,1,2,2,2,5,2,1,1,1,1,1,2,0,2,0,1,,1,,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,3,0,3,145000,9,9.0,9,9.0,,9,48333.33,8,8.0,8,8.0,,8,846,2,3,98,0,0,0
TQRMNOPTSHKLKTCDEGJBF00661125,2021,4,1,1,43,S,13,684,1,,6,1,,4,1,1,1,,1,1,1,1,2,2,2,6,3,2,0,1,1,1,2,0,2,0,1,,1,,1,1,2,2,2,2,2,2,2,1,1,2,2,2,1,1,2,2,1,2,2,2,2,2,0,2,116000,8,8.0,8,7.0,,8,58000.0,9,9.0,9,9.0,,9,723,1,0,98,0,0,0
TQRMNOSSQHJMLNCDEOHCH00696847,2021,4,1,1,44,N,91,133,1,,4,1,,2,1,1,1,,1,1,1,1,2,2,2,4,2,2,0,1,2,2,2,0,2,0,3,,1,,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,2,2,3,1,2,97000,7,7.0,5,,7.0,6,32333.33,6,7.0,4,,7.0,5,139,2,0,98,0,0,0
TQRMNOSRTHMLLPCDEOHCH00711740,2021,4,1,1,44,N,91,156,1,,5,1,,2,1,1,1,,1,1,1,1,2,2,2,5,1,2,0,1,1,1,2,0,2,0,1,,1,,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,0,2,170000,9,10.0,8,,10.0,9,85000.0,10,10.0,9,,10.0,9,165,2,0,96,0,0,0
TQRMNORVQHJOLQCDEOHCH00700606,2021,4,1,1,44,N,91,82,1,,3,1,,5,1,1,1,,1,1,1,1,2,2,2,3,2,2,0,1,1,2,2,0,2,0,1,,1,,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,1,2,2,2,2,4,0,4,84000,6,6.0,5,,6.0,5,21000.0,4,4.0,3,,4.0,3,80,2,1,98,0,0,0
TQRMNORVSHJOLQCDEOHCH00696891,2021,4,2,1,44,N,91,104,1,,3,1,,4,1,1,1,,1,1,1,1,2,2,2,3,2,2,0,1,1,2,2,0,2,0,3,,1,,1,1,2,2,2,2,2,1,1,2,2,2,2,2,2,1,1,2,2,1,2,2,2,4,1,3,18000,1,1.0,1,,1.0,1,4500.0,1,1.0,1,,1.0,1,101,2,0,1,0,0,0
TQRMNORSTHLMLPCDEOHCH00720248,2021,4,1,1,44,N,91,76,1,,4,1,,2,1,1,1,,1,1,1,1,2,2,2,4,2,2,0,1,2,1,2,0,2,0,1,,1,,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,1,2,2,2,2,5,0,5,204000,10,10.0,9,,10.0,10,40800.0,7,8.0,6,,8.0,6,81,2,3,1,4,0,0
TQRMNOQSUHLOLMCDEHNHB00717696,2021,4,1,1,42,S,27,383,1,,4,1,,2,2,1,1,,1,1,1,1,2,2,2,4,3,2,0,2,2,2,0,0,0,0,4,,1,,1,1,2,2,2,2,2,1,2,2,2,2,2,2,2,1,1,2,1,2,2,2,2,5,0,5,49950,3,3.0,3,3.0,,3,9990.0,1,1.0,1,1.0,,1,375,2,0,3,97,0,0
TQRMNORQUHLOLMCDEHNHB00717697,2021,4,1,1,42,S,27,411,1,,4,1,,1,2,1,1,,1,1,1,2,2,2,2,4,2,2,0,2,2,2,0,0,0,0,1,,1,,1,1,2,2,2,2,2,2,2,1,2,2,2,2,2,1,1,2,1,1,2,2,2,2,0,2,35000,2,2.0,2,2.0,,2,17500.0,3,3.0,4,3.0,,3,405,1,0,97,0,0,0
TQRMNOQSXHLOLNCDEHNHB00717698,2021,4,1,1,42,S,27,316,1,,2,1,,1,1,1,1,,1,1,1,1,2,2,2,2,2,2,0,1,2,2,2,0,2,0,1,,2,,1,2,1,2,2,2,2,1,1,2,2,2,2,2,2,2,2,1,2,2,2,2,2,4,2,2,68800,5,5.0,5,5.0,,5,17200.0,3,3.0,4,3.0,,3,341,1,0,2,0,0,0
TQRMNORWXHLOLNCDEHNHB00717699,2021,4,1,1,42,S,27,172,1,,3,1,,1,1,1,1,,1,1,1,1,2,2,2,3,2,2,0,1,2,2,2,0,2,0,1,,2,,1,2,1,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,0,3,71800,5,5.0,6,5.0,,5,23933.33,4,5.0,5,4.0,,5,176,1,0,2,0,0,0
TQRMNORXRHLOLNCDEHNHB00717700,2021,4,1,1,42,S,27,233,1,,3,1,,1,1,1,1,,1,1,1,1,2,2,2,3,2,2,0,1,2,2,2,0,2,0,1,,1,,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,3,0,3,55900,4,4.0,4,4.0,,4,18633.33,3,3.0,4,3.0,,4,239,1,0,3,0,0,0
TQRMNOSQUHKOKQCDEHNHB00662833,2021,4,1,1,42,S,27,175,1,,3,2,,1,2,1,1,,1,1,2,1,2,2,2,3,2,2,0,1,1,1,2,0,2,0,1,,1,,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,2,85900,6,7.0,7,6.0,,7,42950.0,7,8.0,8,7.0,,8,177,1,0,2,0,0,0
TQRMNORXSHMOLLCDEHNHB00711694,2021,4,1,1,42,S,27,381,2,,3,1,,1,2,1,1,,1,1,1,2,1,2,2,3,2,2,0,2,2,2,0,0,0,0,1,,1,,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,1,2,2,2,2,4,0,4,84000,6,6.0,7,6.0,,6,21000.0,4,4.0,5,4.0,,4,364,2,1,98,0,0,0
TQRMNOPWQHMNLMCDEHNHB00711713,2021,4,1,1,42,S,27,106,1,,3,1,,1,1,1,1,,1,1,1,1,2,2,2,3,1,2,0,1,1,1,2,0,2,0,1,,1,,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,1,2,2,2,2,2,0,2,80000,6,6.0,6,6.0,,6,40000.0,7,7.0,8,7.0,,8,105,2,0,98,0,0,0
TQRMNORTPHLMTMCDEIJAH00719406,2021,4,1,1,1,S,33,2162,1,,1,1,,2,1,1,1,,1,1,1,3,2,2,2,1,1,2,0,1,2,2,2,0,2,0,6,,1,,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,0,1,25000,1,,1,1.0,,1,25000.0,4,,4,4.0,,5,2380,1,0,98,0,0,0
TQRMNOQRWHMKSRCDEIJAH00719407,2021,4,1,1,1,S,33,967,1,,3,1,,1,1,1,1,,1,1,1,1,2,2,2,3,2,2,0,1,1,2,2,0,2,0,1,,1,,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,0,3,0,12,,12,12.0,,12,0.0,12,,12,12.0,,12,0,1,0,98,0,0,0
TQRMNOSVWHLLLUCDEFKID00714892,2021,4,1,1,43,S,4,765,2,,3,1,,1,1,1,1,,1,1,1,1,2,2,2,3,1,2,0,1,1,2,2,0,2,0,1,,1,,1,2,1,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,1,0,1,0,12,12.0,12,12.0,,12,0.0,12,12.0,12,12.0,,12,0,96,0,98,0,0,0
TQRMNOPTYHJMLNCDEGGFB00673010,2021,4,1,1,42,S,10,429,1,,3,1,,1,1,1,1,,1,1,1,1,2,2,2,3,2,2,0,1,2,2,2,0,2,0,6,,1,,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,6,1,5,30000,1,2.0,2,1.0,,2,5000.0,1,1.0,1,1.0,,1,506,2,0,1,3,4,0
TQRMNORRWHJMLNCDEGGFB00673012,2021,4,1,1,42,S,10,422,2,,2,1,,1,1,1,1,,1,1,1,1,2,2,2,2,1,2,0,1,2,2,2,0,2,0,1,,1,,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,1,1,2,2,2,2,3,0,3,100000,7,7.0,8,7.0,,8,33333.33,6,7.0,7,6.0,,7,645,1,2,98,0,0,0
TQSMNOPXWHLOLNCDEGGFB00715857,2021,4,1,1,42,S,10,616,2,,2,2,,4,1,1,1,,1,1,1,3,2,2,2,2,2,2,0,1,2,2,2,0,2,0,1,,1,,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,1,3,63000,4,5.0,5,4.0,,5,15750.0,2,3.0,3,2.0,,3,1089,2,0,1,0,0,0
TQRMNOQWRHJLKNCDEHJGH00683179,2021,4,1,1,40,S,23,334,1,,4,1,,3,1,1,1,,1,1,1,1,2,2,2,4,1,1,1,1,1,2,2,0,2,0,3,,1,,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,1,0,1,65000,4,5.0,5,4.0,,5,65000.0,9,9.0,10,9.0,,10,345,1,0,98,0,0,0
TQRMNOQVVHKKKPCDEHJGH00662320,2021,4,1,1,40,S,23,233,1,,4,1,,3,1,1,1,,1,1,1,1,1,2,2,4,3,2,0,1,2,2,2,0,2,0,1,,1,,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,3,0,3,60000,4,5.0,5,4.0,,4,20000.0,3,4.0,5,3.0,,5,223,1,3,98,0,0,0
TQRMNOSYQHKLKQCDEHJGH00662348,2021,4,1,1,40,S,23,298,1,,3,1,,2,1,1,1,,1,1,1,1,2,2,2,3,2,2,0,1,2,1,2,0,2,0,1,,1,,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,2,2,2,2,0,2,70000,5,5.0,6,5.0,,5,35000.0,6,7.0,8,6.0,,8,313,1,2,98,0,0,0
TQRMNORRPHMMKQCDEHJGH00709745,2021,4,1,1,40,S,23,363,1,,4,1,,4,2,1,1,,1,1,1,1,2,2,2,4,3,2,0,2,1,2,2,0,2,0,1,,1,,1,1,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,6,1,5,96500,7,7.0,8,7.0,,7,16083.33,3,3.0,4,2.0,,4,383,2,0,4,0,0,0
TQRMNOPSRHMMKRCDEHJGH00709255,2021,4,1,1,40,S,23,256,1,,7,1,,2,1,1,1,,1,1,1,1,2,2,2,7,4,2,0,2,2,2,0,0,0,0,1,,1,,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,0,4,100000,7,7.0,8,7.0,,7,25000.0,4,5.0,6,4.0,,6,256,1,2,3,4,0,0
TQRMNOQQWHLMKSCDEHJGH00717285,2021,4,1,1,40,S,23,230,2,,4,1,,9,1,1,1,,1,1,1,1,2,1,2,4,3,2,0,1,2,2,2,0,2,0,1,,1,,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,1,2,2,2,4,0,4,72000,5,5.0,6,5.0,,5,18000.0,3,3.0,4,3.0,,4,227,1,2,98,0,0,0
TQRMNOPTTHJMKPCDEHJGH00683198,2021,4,1,1,40,S,23,231,1,,5,1,,3,1,1,1,,1,1,1,1,2,2,2,5,3,2,0,1,1,2,2,0,2,0,1,,1,,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,4,0,4,42000,2,3.0,3,2.0,,2,10500.0,1,1.0,2,1.0,,2,248,1,0,2,0,0,0
TQRMNORUTHJMKPCDEHJGH00683202,2021,4,1,1,40,S,23,292,2,,4,1,,1,1,1,1,,1,1,1,1,2,2,2,4,2,2,0,1,1,2,2,0,2,0,3,,1,,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,3,0,3,128000,8,9.0,9,8.0,,9,42666.67,7,8.0,9,7.0,,8,304,1,0,2,3,0,0
TQRMNOQXUHLMKRCDEFNFF00715420,2021,4,1,1,41,N,7,319,1,,3,1,,4,1,1,1,,1,1,1,1,2,2,2,3,2,2,0,1,2,1,2,0,2,0,8,,2,,1,2,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,3,1,2,59800,4,4.0,5,,4.0,4,19933.33,3,4.0,5,,4.0,4,320,1,0,98,0,0,0
TQRMNORPRHLMKSCDEFNFF00715421,2021,4,1,1,41,N,7,239,1,,3,1,,4,1,1,1,,1,1,1,2,2,2,2,3,1,2,0,1,2,2,2,0,2,0,1,,2,,1,2,1,2,2,2,2,2,2,1,2,2,2,2,1,2,2,2,2,2,2,2,2,1,0,1,35000,2,2.0,2,,2.0,2,35000.0,7,7.0,8,,7.0,8,291,1,0,98,0,0,0
TQRMNOQPYHLKKOCDEOJAH00720386,2021,4,1,1,44,N,93,72,1,,3,1,,7,1,1,1,,1,1,1,1,1,2,2,3,1,2,0,1,1,1,2,0,2,0,1,,1,,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,2,0,12,12.0,12,,12.0,12,0.0,12,12.0,12,,12.0,12,0,1,0,2,0,0,0
TQRMNOPXPHKLKMCDEOJAH00664302,2021,4,1,1,44,N,93,60,1,,4,1,,2,1,1,1,,1,1,1,1,2,2,2,4,1,2,0,1,1,1,2,0,2,0,1,,1,,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,1,0,1,88000,6,7.0,5,,7.0,5,88000.0,10,10.0,9,,10.0,9,73,96,0,1,0,0,0
